ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt0260858,Dharma Daata,1970,-,6.8,5,Drama            ,telugu
tt0352736,Poonnanujathi,1988,-,-,-,-,malayalam
tt3904306,Tipu Sultan,1959,-,2.6,11,Action            ,hindi
tt9131054,Solli Adippen,2010,-,-,-,-,tamil
tt7274548,Nagravadhu Amrapali,2014,-,-,-,Drama            ,hindi
tt0220656,Mudhalvan,1999,169 min,8.3,"6,707","Action, Drama, Thriller            ",tamil
tt3402542,Avunu,2012,115 min,6.4,185,"Horror, Thriller            ",telugu
tt0389803,Bhuloka Rambhai,1958,-,-,-,-,tamil
tt3379812,Bheemli Kabadi Jattu,2010,143 min,7.3,184,Sport            ,telugu
tt2187003,Paanch Adhyay,2012,113 min,6.4,124,"Drama, Romance            ",bengali
tt0275486,Maanmizhiyaal,1990,-,-,-,-,malayalam
tt2727028,Total Siyapaa,2014,108 min,5.0,"2,861","Comedy, Drama, Romance            ",hindi
tt12744706,Naanu L/O Jaanu,2018,123 min,-,-,Drama            ,kannada
tt0331892,Biplabi,1948,140 min,-,-,-,assamese
tt5954698,Oka Romantic Crime Katha,2014,-,5.6,14,Crime            ,telugu
tt0353701,Malayathi Pennu,1989,-,-,-,"Drama, Romance            ",malayalam
tt11046952,Laadla,2014,152 min,-,-,Drama            ,bhojpuri
tt8028580,Luminous,2018,13 min,7.6,25,"Short, Drama, Thriller            ",malayalam
tt0457160,Taakre Jattan De,1991,-,-,-,-,punjabi
tt0231880,Karulinakare,1970,-,8.5,15,-,kannada
tt11230742,Sheran De Puttar Sher,1981,162 min,-,-,"Action, Drama            ",punjabi
tt0989633,Delhii Heights,2007,-,4.2,183,"Drama, Romance            ",hindi
tt8698464,Bheemudu kadu Krishnudu,2013,112 min,-,-,Comedy            ,telugu
tt6239226,Sivakavi,1943,212 min,-,-,"Biography, Drama, Musical            ",tamil
tt4701578,Jamai 420,2015,138 min,4.5,211,"Comedy, Romance            ",bengali
tt1390842,Kaalbela,2009,120 min,7.0,178,Drama            ,bengali
tt4603640,The Silence,III 2015,91 min,7.3,290,Drama            ,marathi
tt0437279,Khamoshh... Khauff Ki Raat,2005,123 min,3.3,240,"Mystery, Thriller            ",hindi
tt4630952,Choran Nu Mor,1980,-,-,-,Romance            ,punjabi
tt0065927,Jwala,1971,-,5.2,33,"Action, Crime            ",hindi
tt0246802,Naanayam,1983,-,6.5,26,-,malayalam
tt6410788,Noorondu Nenapu,2017,129 min,5.2,13,"Drama, Romance            ",kannada
tt1523532,Rajbabhu,1982,-,-,-,Drama            ,bengali
tt9460430,Bagh bandi khela,2018,156 min,4.6,181,Thriller            ,bengali
tt0292319,Varavelpu,1989,144 min,8.1,"1,686","Comedy, Drama            ",malayalam
-,Fun In Goa,2021,-,-,-,-,hindi
tt14253300,Kalleshi Malleshi,2008,-,-,-,Drama            ,kannada
tt0382748,Huma Gun Anmogaldi,1942,-,-,-,-,hindi
tt0155469,Aavarampoo,1992,-,6.0,30,"Drama, Romance            ",tamil
tt0461286,Moonlight: Unfortunately a Love Story,2006,-,-,$5.16M,Comedy            ,hindi
tt9817760,Jai Mummy Di,2020,103 min,3.6,802,"Comedy, Drama, Romance            ",hindi
tt1440166,Engal Thanga Raja,1973,-,-,-,-,tamil
tt1621186,Marma,2002,-,6.5,32,"Drama, Horror, Mystery            ",kannada
tt3681470,Vai Raja Vai,2015,118 min,5.6,589,"Comedy, Thriller            ",tamil
tt8102954,World Power 2035,2018,131 min,-,-,Action            ,marathi
tt14256028,Navashakti Vaibava,2008,128 min,-,-,Drama            ,kannada
tt2953500,Kho-Kho,2013,138 min,5.6,20,Comedy            ,marathi
tt6060120,Taxi Driver : Lamhay,2009,40 min,-,-,Drama            ,urdu
tt2723568,Ilai,2013,67 min,7.3,7,Drama            ,tamil
tt10409880,Thirumala Wine Store,2019,-,-,-,Comedy            ,kannada
tt9766046,Sukh-Dukhkho,1971,-,-,-,Drama            ,bengali
tt3365690,Jaatishwar,2014,150 min,8.0,"2,510","Biography, Drama, History            ",bengali
tt1445117,Sorgam,1970,-,6.7,10,-,tamil
tt11737756,Golkeri,2020,128 min,6.9,369,"Comedy, Drama            ",gujarati
tt13005084,Virudhalaam Pattu,2014,-,-,-,Drama            ,tamil
tt0155745,His Highness,1937,-,-,-,Action            ,hindi
tt1385945,Needhikku Thandanai,1987,143 min,-,-,-,tamil
tt0233270,Babruvahana,1977,160 min,8.3,323,"Action, Drama, History            ",kannada
tt6047120,Nikka Zaildar,2016,134 min,7.5,930,"Comedy, Drama, Romance            ",punjabi
tt7624228,Gange Baare Thunge Baare,2008,-,-,-,"Drama, Romance            ",kannada
tt7921216,Priyamanasam,2015,-,-,-,"Biography, Drama            ",sanskrit
tt0353644,Kulapathy,1993,-,-,-,-,malayalam
tt4529422,Shankar IPS,2010,145 min,3.2,19,"Action, Crime            ",kannada
tt0096896,Batwara,1989,201 min,6.3,202,"Action, Drama            ",hindi
tt8347754,Adda,2019,110 min,6.6,109,"Comedy, Drama            ",bengali
tt6782838,The Lottery,2018,118 min,8.8,79,Drama            ,marathi
tt1359440,Sultan,2008,-,4.6,8,Romance            ,malayalam
tt13004856,Onbathilirindhu Pathu Varai,2016,95 min,-,-,Drama            ,tamil
tt11890012,Dear June,2017,-,-,-,"Short, Romance            ",malayalam
tt2204243,Baadshah,2013,164 min,6.4,"4,097","Action, Comedy            ",telugu
tt7852926,Titanic: Kadhalum Kavunthu Pogum,2021,-,-,-,"Comedy, Romance            ",tamil
tt2473432,Baga Beach,2013,103 min,5.9,14,Drama            ,konkani
tt7813300, Burka Avenger,2013–2016,-,-,-,"Animation, Action, Adventure            ",urdu
tt7641174,Sinhawalokanaya,2011,144 min,7.6,45,"Adventure, Drama, Fantasy            ",tamil
tt1414497,Ide Mahasudina,1965,-,7.9,9,-,kannada
tt1341766,Panorama Obscura,2009,16 min,-,-,Short            ,urdu
tt0969659,Chashman,2006– ,50 min,6.4,7,Drama            ,oriya
tt12486068,Thirike,2020,-,6.9,18,"Short, Drama            ",malayalam
tt1080781,Pothe Poni,2006,110 min,4.7,7,Drama            ,telugu
tt0237038,Bharatham,1991,147 min,8.4,"2,385","Drama, Musical            ",malayalam
tt9129166,Sher Dil,2019,148 min,6.0,471,"Action, Drama, Romance            ",urdu
tt2180477,Nanban,2012,188 min,7.5,"11,882","Comedy, Drama            ",tamil
tt0248141,Kumari Kottam,1971,-,6.8,25,-,tamil
tt6949846,Ohongkar,2017,-,6.2,22,"Drama, Romance            ",bengali
tt4559190,Rashtra Geet,2001,-,-,-,Action            ,kannada
tt0404226,Mazha Peyyumbol,2003,-,-,-,-,malayalam
tt5240352,Monchuri,2015,-,6.1,40,"Comedy, Romance            ",bengali
tt0263123,Bharyabhartala Bandam,1988,-,7.0,20,-,telugu
tt10772876,Kennedy Club,2019,120 min,5.4,122,"Drama, Sport            ",tamil
tt3314622,Escape from Uganda,2013,173 min,5.3,106,Thriller            ,malayalam
tt1420539,Ek Se Bure Do,2009,180 min,4.3,61,"Action, Comedy, Crime            ",hindi
tt13263498,Kartavya,2009,-,-,-,Drama            ,marathi
tt0259971,Devudu Chesina Pelli,1974,-,-,-,-,telugu
tt0371527,Amayakudu Kadhu Asadhyudu,1983,-,-,-,Musical            ,telugu
tt0253783,Tambdi Maati,1969,-,7.8,8,-,marathi
tt3471340,Flying Horse,1963,-,-,-,Action            ,hindi
tt10607332,"Gwadar, the golden gate",2011,-,-,-,"Documentary, Short            ",urdu
tt3392110, Coke Studio,2008– ,-,-,-,Music            ,urdu
tt10925850,Aliyaan,2020,14 min,-,-,"Short, Drama, Family            ",urdu
-,Uyil Ondru,,-,-,-,-,tamil
tt0314006,Dum,2003,166 min,5.6,"1,581","Action, Crime, Drama            ",hindi
tt4634458,Hopscotch,II 2015,87 min,-,-,"Horror, Thriller            ",hindi
tt0361318,Ashwathama,1988,-,7.2,6,"Action, Music            ",telugu
tt0087586,Laila,1984,-,4.5,33,"Musical, Romance            ",hindi
tt0242639,Mahua,1969,137 min,6.2,12,"Musical, Romance            ",hindi
tt10875182,Virtual Bharat,2019– ,-,-,-,"Documentary, Biography, History            ",malayalam
tt2710208,Aadu Paambe,1979,-,-,-,Drama            ,tamil
tt9466418,Ami Sudhu Tor Holam,2018,144 min,-,-,Drama            ,bengali
tt14351234,Jalwa,1966,-,-,-,-,urdu
tt0363884,Phiriye Dao,1994,161 min,7.9,8,Drama            ,bengali
tt3633196,Bade Ladaiya Mahobe Wale,1993,-,-,-,Drama            ,hindi
tt7985246,Dabi,1978,-,-,-,"Comedy, Drama            ",bengali
tt4649946,Don,2015,-,-,-,Action            ,bhojpuri
tt4417734,Bhulaye Na Bane,1985,-,-,-,Romance            ,hindi
tt1545594,Chhoto Bou,1988,136 min,6.4,58,Drama            ,bengali
tt0250401,Ganget Ghode Nhahale,1955,-,-,-,-,marathi
tt4425324,Aaj Ki Jung,1988,-,-,-,Action            ,hindi
tt8816864,Ramalayam,1971,163 min,-,-,Drama            ,telugu
tt7813312, Burka Avenger,2013–2016,-,-,-,"Animation, Action, Adventure            ",urdu
tt6747224,Captain,2018,145 min,7.0,622,"Biography, Sport            ",malayalam
tt3810142,Mera Pehla Pyaar,2012–2013,40 min,8.0,38,"Comedy, Drama, Romance            ",oriya
tt14071778,Ganesapuram,2021,-,-,-,Drama            ,tamil
tt0230684,Ramu Ustad,1971,-,-,-,Action            ,hindi
tt0263890,Premakku Permitte,1967,-,-,-,-,kannada
tt1263679,Firaaq,2008,101 min,7.4,"2,043","Drama, History, Thriller            ",oriya
tt0061744,Hamraaz,1967,170 min,7.1,383,"Musical, Mystery, Thriller            ",hindi
tt6851536,Langar,2012,-,-,-,Drama            ,marathi
tt1542859,Chhoto Maa,1983,-,-,-,Drama            ,bengali
tt4720842,Smuggler,1959,-,-,-,Action            ,hindi
-,Sharma ji ki beti,,-,-,-,-,hindi
tt7025164,Megh Brishti Aalo,2010,120 min,-,-,"Action, Drama, Romance            ",bengali
tt12284466,Dhuandhaar,2020,-,-,-,Drama            ,gujarati
tt0215110,Rahul,1964,-,-,-,-,hindi
tt2145845,Raat Andheri Thi,1967,-,-,-,Thriller            ,hindi
tt8757610,Maharaju,1985,138 min,-,-,Drama            ,telugu
tt0290231,Lav Kush,1997,110 min,6.2,21,"Adventure, Drama, Fantasy            ",hindi
tt10934040,Khwab Sare Jhootey,2020,100 min,8.5,6,Drama            ,hindi
tt3169134,Char Chakram,1965,-,-,-,Action            ,hindi
tt0249795,Maya Bazaar,1957,192 min,9.1,"4,216","Comedy, Drama            ",telugu
tt8147270,Pustak,2017,68 min,-,-,Drama            ,hindi
tt4778712,Nadiyon Vichhrhe Neer,1999,-,-,-,Romance            ,punjabi
tt8303258,Wajood,I 2018,123 min,4.3,122,Thriller            ,urdu
tt0104645,Kshatriya,1993,187 min,5.9,565,"Action, Drama, War            ",hindi
tt0233245,Ashasundari,1960,145 min,8.0,10,-,kannada
tt0779758,Ramarajyamlo Rakthapasam,1976,-,-,-,Crime            ,telugu
tt12072394,Sandatlo Sademiya,2020,-,-,-,Action            ,telugu
tt11822438,Dhauli,2015,120 min,-,-,Family            ,nepali
tt5821704,Toofan,2013,137 min,3.0,320,Action            ,telugu
tt5447136,Adventures of Omanakuttan,2017,166 min,6.2,552,Comedy            ,malayalam
tt7817568,The Sacrifice,2019,135 min,6.0,403,Romance            ,bengali
tt0800981,Anthony Kaun Hai?,2006,127 min,5.2,613,"Mystery, Thriller            ",hindi
tt10731738,Full Tight Pyathe,2019,119 min,-,-,Drama            ,kannada
tt6442354,Bharathi Kannama,1997,148 min,7.3,32,Drama            ,tamil
tt6527426,Zero,III 2018,164 min,5.4,"23,977","Comedy, Drama, Romance            ",hindi
tt13757000,Mounam,2021,118 min,-,-,Horror            ,telugu
tt0373778,Dana Paani,1989,-,5.1,18,"Action, Crime, Drama            ",hindi
tt0214404,Aankhen,1950,-,7.2,6,"Drama, Family            ",hindi
tt0234014,Kannappanunni,1977,157 min,6.9,8,Drama            ,malayalam
tt1353917,Akleche Kande,2001,-,8.2,8,"Comedy, Crime, Drama            ",marathi
tt12769594,Halka Halka Gungunayo,2020 Video,-,-,-,"Short, Romance            ",nepali
tt0319121,Bulundi,1981,-,6.6,104,"Action, Crime, Drama            ",hindi
tt12671620,Shrestha Bangali,2017,121 min,-,-,Adventure            ,bengali
tt0266844,Peddamanushulu,1954,191 min,7.5,10,Drama            ,telugu
tt10081128,Anubhava,2013,-,-,-,"Drama, Romance            ",kannada
tt2822314,Thangamalai Thirudan,1990,84 min,-,-,Action            ,tamil
tt1946287,Kortubancho Sonvsar,1970,-,-,-,Romance            ,kashmiri
tt0334352,Show,2002,120 min,7.0,89,"Comedy, Drama            ",telugu
tt6867970, Siyaasat,2014– ,-,-,-,History            ,urdu
tt6812080,Inidhu Inidhu Kadhal Inidhu,2003,-,-,-,Romance            ,tamil
tt1124386,Pankh,2010,98 min,3.7,123,Drama            ,hindi
tt0273316,Kottaram Veettile Apputtan,1998,-,5.5,158,"Comedy, Drama, Romance            ",malayalam
-,Nidarr,,-,-,-,"Action, Adventure, Drama            ",punjabi
tt9077796,Sathuriyan,2016,90 min,-,-,Mystery            ,tamil
tt4363010, Dirilis: Ertugrul,2014–2019,120 min,8.8,289,"Action, Adventure, Drama            ",urdu
tt3395128,Relax,2005,131 min,3.6,7,Thriller            ,telugu
tt9795174,Chennai Palani Mars,2019,120 min,4.5,43,"Adventure, Comedy, Drama            ",tamil
-,Salmon 3D,,120 min,-,-,Thriller            ,malayalam
-,Bachelor,,-,-,-,Drama            ,tamil
tt0216110,Pratiggya,1975,-,7.2,293,"Action, Comedy, Drama            ",hindi
tt8862316,Vallidaru,2003,141 min,-,-,Drama            ,telugu
tt10954264,Makadjaala - A political trap,2015,-,-,-,-,hindi
tt8823390,Bal Ganesh 2,2009,74 min,6.7,43,Animation            ,hindi
tt8710648,SRI RADHAR MANBHANJAN,1983,-,-,-,Drama            ,bengali
tt0255468,Pattabhishekam,1999,129 min,6.2,194,Comedy            ,malayalam
tt0377961,Garib Ka Lal,1939,-,-,-,-,hindi
-,Ittar,2021,-,-,-,Romance            ,hindi
tt5231308,Handcuff,2011,-,-,-,Action            ,bengali
tt0363993,Shart,1986,134 min,6.4,40,"Drama, Mystery, Thriller            ",hindi
tt14203758,Muqaddar Ka Sikandar,1984,-,-,-,-,urdu
tt9476656,Dost,II 1944,-,-,-,Drama            ,hindi
tt1443519,Saat Pake Bandha,2009,160 min,6.2,267,"Action, Drama, Romance            ",bengali
tt0242448,Faisla,1947,-,-,-,-,hindi
tt4235432,Ithihasa,2014,150 min,6.0,395,Drama            ,malayalam
tt0246800,Naina,1973,134 min,6.2,27,"Drama, Romance            ",hindi
tt0372773,Arthamulla Asaigal,1985,125 min,-,-,Musical            ,tamil
tt0305952,Peda Rayudu,1995,165 min,7.2,537,"Action, Drama            ",hindi
tt3522516,Rangeen Jawani,1990,-,-,-,Thriller            ,hindi
tt7881554,Bilambita Laya,2017,-,-,-,Drama            ,bengali
-,Vettri,2021,-,-,-,Drama            ,tamil
tt9399328,Ninnu Kalisaka,2009,120 min,-,-,Drama            ,telugu
tt7228676,How Funny,2016,138 min,3.4,14,"Comedy, Drama            ",nepali
tt0872207,Jaggu,1975,-,5.9,12,Crime            ,hindi
tt5465590,Preethiyalli Sahaja,2016,155 min,-,-,"Drama, Romance            ",kannada
tt14084932,Kolaahala,2014,-,-,-,Drama            ,kannada
tt4123824,Pyar Se Dekho Zara,2013,-,-,-,Drama            ,hindi
tt2194730,Kunjaliyan,2012,152 min,3.1,91,"Comedy, Drama            ",malayalam
tt3524476,Kozhi koovuthu,2012,141 min,7.5,6,Drama            ,tamil
tt0317812,Kathir Mandapam,1979,-,-,-,-,malayalam
tt4953630,Aar Paar: The Judgement,2004,-,-,-,Action            ,hindi
tt3982492,Vennila Veedu,2014,100 min,5.8,38,"Drama, Family            ",tamil
tt1633212,Kajraare,2010,112 min,2.8,402,"Crime, Drama, Romance            ",urdu
tt5285240,Sujon Sokhi,1975,111 min,8.0,31,"Drama, Romance            ",bengali
tt0356339,Akhila,2002,-,-,-,-,malayalam
tt0359818,Patthar Se Takkar,1980,-,-,-,"Action, Crime, Thriller            ",hindi
tt8862966,Sajano Bashor,1985,-,-,-,Drama            ,bengali
tt11654504,AmarJyoti AkkaMahadevi,2020,137 min,8.6,14,Biography            ,kannada
tt0214990,Night Bird,1934,-,-,-,-,urdu
tt8130968,Badla,2019,118 min,7.8,"23,116","Crime, Drama, Mystery            ",hindi
tt2507728,Cinema Company,2012,152 min,5.7,93,"Comedy, Drama, Romance            ",malayalam
tt3226102,Mutthi Bhar Sapne,2013,-,-,-,"Drama, Musical            ",hindi
tt0158593,Dukh Sukh,1942,-,-,-,-,hindi
-,Kanchana 4,,122 min,-,-,Horror            ,tamil
tt0249351,Ananda Bhairavi,1983,-,8.4,42,"Drama, Family, Musical            ",kannada
tt13883658,Thottal Vidathu,2014,-,-,-,Drama            ,tamil
tt0371098,Private Master,1967,-,-,-,Musical            ,telugu
tt0869923,Ashadabhooti,1955,-,-,-,-,kannada
tt12704874,Iruvar Mattum,2006,130 min,-,-,Thriller            ,tamil
tt7928084,Daily Passenger,1958,-,-,-,-,bengali
tt8120934,Fera Feri Hera Feri,2018,140 min,7.2,115,"Comedy, Drama            ",gujarati
tt7813246, Burka Avenger,2013–2016,-,-,-,"Animation, Action, Adventure            ",urdu
tt11465646,Alexander,1996,125 min,6.5,11,Action            ,tamil
tt9003666,Ira.,2017,-,-,-,"Short, Crime            ",malayalam
tt12577156,Dichki Dezine,2019,130 min,-,-,Drama            ,kannada
tt0233648,Endu Ninnavane,1966,-,-,-,-,kannada
tt0259456,Narasinh Mehta,1932,139 min,-,-,-,gujarati
-,Brunie,,-,-,-,Romance            ,hindi
tt13057574,Chikkiku Chikkikichu,2015,109 min,-,-,Drama            ,tamil
tt1371642,Sneha Sedu,1978,143 min,-,-,-,kannada
tt12837942,Hafiz,2020,-,-,-,Drama            ,urdu
tt0121352,Henna,1991,184 min,6.4,661,"Drama, Romance, Musical            ",urdu
tt13358500,Naanum En Jamunavum,2013,-,-,-,Drama            ,tamil
tt4708638,Mohabbat Subh Ka Sitara Hai,2013–2014,40 min,8.2,77,"Drama, Romance            ",urdu
tt0266666,Jeevno Jugari,1963,-,-,-,-,gujarati
tt1156516,Ready,II 2008,165 min,7.2,"1,181","Action, Comedy            ",telugu
tt10526522,Are Soda Batali Bai,2014,128 min,-,-,-,marathi
tt7151568,Daitya,2002,102 min,-,-,Drama            ,bengali
tt0401238,Badmash Thug,1991,-,-,-,-,urdu
tt11678528,Book in my library,2019– ,-,-,-,Talk-Show            ,urdu
tt5791230,Boishommo,2014,124 min,7.1,12,"Drama, Family            ",bengali
tt1611165,Suhagan,2008,-,5.4,14,Drama            ,urdu
tt12546304,Phir bhi tumko chahungi,2017,-,-,-,"Musical, Romance            ",hindi
tt7921488,Sword of Liberty,2017,55 min,-,-,"Documentary, Biography, History            ",malayalam
tt2679258,Aag Aur Tezaab,1998,-,-,-,Action            ,hindi
tt0834061,Circle Inspector,1998,129 min,7.3,13,Drama            ,kannada
tt14039874,Abhi's Kshana Kshanam,2021,-,8.5,8,Thriller            ,telugu
tt0154224,Bhikharan,1935,143 min,6.2,9,Drama            ,hindi
tt13151332,Sathya Harishchandra,2017,163 min,-,-,Drama            ,kannada
tt11822540,Khoob Seerat,2020– ,-,-,-,Drama            ,urdu
tt0118751,Border,I 1997,176 min,7.9,"14,083","Action, Drama, History            ",hindi
tt10308026,Tasweerein,2019,-,-,-,Drama            ,hindi
tt2239100,Johan Falk: Spelets regler,2012 Video,96 min,6.6,"2,363","Action, Crime, Thriller            ",oriya
tt3424820,Yaen?,1970,-,-,-,-,tamil
tt0345674,Mouna Raagam,1983,-,7.9,156,"Drama, Romance            ",malayalam
tt8830098,Jeeyo Mere Laal,2018 TV Movie,-,7.4,14,"Comedy, Drama, Romance            ",urdu
tt2900678,Police Station,1991,141 min,-,-,Action            ,hindi
tt0078030,Ondanondu Kaladalli,1979,156 min,7.1,141,"Action, Adventure, Drama            ",kannada
tt0154376,Daku,1955,-,8.0,5,-,hindi
tt1590140,Pati Param Guru,1991,146 min,-,-,Drama            ,bengali
tt5595416,Lukamari,2016,125 min,7.5,95,"Comedy, Crime            ",nepali
tt0314428,Nenjil Ore Alayam,1962,164 min,7.5,40,-,tamil
tt3276096,Superdude,2011– ,-,5.8,6,Family            ,urdu
tt0333890,Mazha,2000,-,7.0,55,Drama            ,malayalam
tt0254702,Pogaru Botu,1976,150 min,-,-,-,telugu
tt7107054,Vadiyan,2017,135 min,-,-,Thriller            ,hindi
tt0355446,Five Star Hospital,1997,-,4.3,29,Drama            ,malayalam
tt13528886,Aarvakolaru,2020,-,-,-,Drama            ,tamil
tt8431524,Simanto Periye,2010,-,7.9,8,Adventure            ,bengali
tt7651032,Pashu,2017,132 min,7.3,7,Drama            ,malayalam
tt0449447,Zameer,2005,137 min,3.0,326,"Drama, Romance            ",hindi
tt4332542,School,2004,-,7.2,9,Drama            ,hindi
tt9117534,Pajero Group,1994,-,-,-,"Action, Crime            ",punjabi
tt0490578,Debitirtha-Kamrup,1967,125 min,-,-,Drama            ,bengali
tt2071405,Aha Naa Pellanta,2011,142 min,5.4,120,Comedy            ,telugu
tt7942950,Jagannatakam,2015,-,-,-,"Action, Thriller            ",telugu
tt13683568,Aavani Thingal,2006,145 min,-,-,Drama            ,tamil
tt12374520,Nirmillem nirmonem,2019,-,-,-,Drama            ,kashmiri
tt4736078,Manik,2005,130 min,7.1,70,Drama            ,bengali
tt0292174,Pattanapravesam,1988,158 min,8.1,"2,458","Comedy, Thriller            ",malayalam
tt9048566,Maya Theevu Ragasiyam,1969,112 min,-,-,Drama            ,tamil
tt2953592,Kaun Karega Insaaf,2002,-,-,-,Action            ,hindi
tt14046420,Loose Talk,2005– ,-,9.6,7,Comedy            ,oriya
tt2894646,Toofan Hi Toofan,1987,-,-,-,Action            ,hindi
tt0213906,Murappennu,1965,176 min,7.4,15,Drama            ,malayalam
tt5969628,Avarude Raavukal,2017,131 min,4.5,193,"Comedy, Drama            ",malayalam
tt9698626,WhatsApp Love,2019,120 min,7.2,6,Musical            ,marathi
tt4146340, Humsafar,2011–2012,40 min,9.0,73,"Drama, Romance            ",urdu
tt0230274,Hanste Rehna,1950,-,-,-,"Action, Comedy, Drama            ",hindi
tt0258871,Parallel College,1991,126 min,5.1,14,"Comedy, Drama            ",malayalam
tt0373784,The Daughters of India,1939,-,-,-,Drama            ,hindi
tt0260793,Chandrahasa,I 1965,153 min,8.1,11,"Drama, Musical            ",kannada
tt0156751,Maa,1961,-,-,-,Drama            ,bengali
tt2144066,Pokhara.com,2003– ,30 min,-,-,Musical            ,nepali
tt5156652,The Plan,I 2015,120 min,7.0,77,Thriller            ,kannada
